x,y,global_ctr,tag,ld,st,amoswap,amoor
4,0,386610,2232156160,0,64,0,0
5,0,386610,2232156160,0,64,0,0
6,0,386610,2232156160,0,64,0,0
7,0,386610,2232156160,0,64,0,0
8,0,386610,2232156160,0,64,0,0
9,0,386610,2232156160,0,64,0,0
10,0,386610,2232156160,0,64,0,0
11,0,386610,2232156160,0,64,0,0
12,0,386610,2232156160,0,64,0,0
13,0,386610,2232156160,0,64,0,0
14,0,386610,2232156160,0,64,0,0
15,0,386610,2232156160,0,64,0,0
0,10,386610,2232156160,0,64,0,0
1,10,386610,2232156160,0,64,0,0
2,10,386610,2232156160,0,62,0,0
3,10,386610,2232156160,0,48,0,0
4,10,386610,2232156160,0,48,0,0
5,10,386610,2232156160,0,48,0,0
6,10,386610,2232156160,0,48,0,0
7,10,386610,2232156160,0,48,0,0
8,10,386610,2232156160,0,48,0,0
9,10,386610,2232156160,0,48,0,0
10,10,386610,2232156160,0,48,0,0
11,10,386610,2232156160,0,48,0,0
12,10,386610,2232156160,0,48,0,0
13,10,386610,2232156160,0,48,0,0
14,10,386610,2232156160,0,48,0,0
15,10,386610,2232156160,0,48,0,0
0,0,386626,84672512,0,64,0,0
1,0,386626,84672512,0,64,0,0
2,0,386626,84672512,128,71,0,0
3,0,386626,84672512,0,64,0,0
4,0,386626,84672512,0,64,0,0
5,0,386626,84672512,0,64,0,0
6,0,386626,84672512,0,64,0,0
7,0,386626,84672512,0,64,0,0
8,0,386626,84672512,0,64,0,0
9,0,386626,84672512,0,64,0,0
10,0,386626,84672512,0,64,0,0
11,0,386626,84672512,0,64,0,0
12,0,386626,84672512,0,64,0,0
13,0,386626,84672512,0,64,0,0
14,0,386626,84672512,0,64,0,0
15,0,386626,84672512,0,64,0,0
0,10,386626,84672512,0,64,0,0
1,10,386626,84672512,0,64,0,0
2,10,386626,84672512,0,62,0,0
3,10,386626,84672512,0,48,0,0
4,10,386626,84672512,0,48,0,0
5,10,386626,84672512,0,48,0,0
6,10,386626,84672512,0,48,0,0
7,10,386626,84672512,0,48,0,0
8,10,386626,84672512,0,48,0,0
9,10,386626,84672512,0,48,0,0
10,10,386626,84672512,0,48,0,0
11,10,386626,84672512,0,48,0,0
12,10,386626,84672512,0,48,0,0
13,10,386626,84672512,0,48,0,0
14,10,386626,84672512,0,48,0,0
15,10,386626,84672512,0,48,0,0
0,0,4712649,1158414336,171344,7623,0,0
1,0,4712649,1158414336,169184,7656,0,0
2,0,4712649,1158414336,169093,8197,0,0
3,0,4712649,1158414336,168754,8608,0,0
4,0,4712649,1158414336,168742,8608,0,0
5,0,4712649,1158414336,168708,8608,0,0
6,0,4712649,1158414336,168672,8608,0,0
7,0,4712649,1158414336,168530,8608,0,0
8,0,4712649,1158414336,168434,8608,0,0
9,0,4712649,1158414336,168440,8608,0,0
10,0,4712649,1158414336,168390,8608,0,0
11,0,4712649,1158414336,168368,8608,0,0
12,0,4712649,1158414336,168376,8608,0,0
13,0,4712649,1158414336,168412,8608,0,0
14,0,4712649,1158414336,168412,8608,0,0
15,0,4712649,1158414336,168374,8608,0,0
0,10,4712649,1158414336,168366,8608,0,0
1,10,4712649,1158414336,168408,8608,0,0
2,10,4712649,1158414336,168432,8606,0,0
3,10,4712649,1158414336,168432,8592,0,0
4,10,4712649,1158414336,168408,8592,0,0
5,10,4712649,1158414336,168412,8592,0,0
6,10,4712649,1158414336,168470,8592,0,0
7,10,4712649,1158414336,168502,8592,0,0
8,10,4712649,1158414336,168490,8592,0,0
9,10,4712649,1158414336,168458,8592,0,0
10,10,4712649,1158414336,169094,8592,0,0
11,10,4712649,1158414336,168862,8592,0,0
12,10,4712649,1158414336,172458,8592,0,0
13,10,4712649,1158414336,171292,8592,0,0
14,10,4712649,1158414336,170120,8026,0,0
15,10,4712649,1158414336,171432,7640,0,0
0,0,4716798,1141637120,171595,7678,0,0
1,0,4716798,1141637120,169434,7718,0,0
2,0,4716798,1141637120,169366,8221,0,0
3,0,4716798,1141637120,169018,8608,0,0
4,0,4716798,1141637120,168970,8608,0,0
5,0,4716798,1141637120,168914,8608,0,0
6,0,4716798,1141637120,168864,8608,0,0
7,0,4716798,1141637120,168686,8608,0,0
8,0,4716798,1141637120,168554,8608,0,0
9,0,4716798,1141637120,168540,8608,0,0
10,0,4716798,1141637120,168514,8608,0,0
11,0,4716798,1141637120,168484,8608,0,0
12,0,4716798,1141637120,168482,8608,0,0
13,0,4716798,1141637120,168508,8608,0,0
14,0,4716798,1141637120,168508,8608,0,0
15,0,4716798,1141637120,168470,8608,0,0
0,10,4716798,1141637120,168458,8608,0,0
1,10,4716798,1141637120,168472,8608,0,0
2,10,4716798,1141637120,168496,8606,0,0
3,10,4716798,1141637120,168492,8592,0,0
