instance,global_ctr,tag,ld,st,ld_miss,st_miss,dma_read_req,dma_write_req
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,4126128,1158152192,1071,160,12,16,28,12
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,4126128,1158152192,1235,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,4126128,1158152192,1320,160,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,4126128,1158152192,2434,150,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,4126128,1158152192,1318,152,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,4126128,1158152192,2409,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,4126128,1158152192,2819,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,4126128,1158152192,2597,150,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,4126128,1158152192,2151,152,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,4126128,1158152192,2592,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,4126128,1158152192,2907,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,4126128,1158152192,3186,166,13,17,30,12
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,4126128,1158152192,3067,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,4126128,1158152192,2338,158,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,4126128,1158152192,1065,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,4126128,1158152192,1018,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,4126129,1158152192,1071,160,12,16,28,12
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,4126129,1158152192,1235,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,4126129,1158152192,1320,160,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,4126129,1158152192,2434,150,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,4126129,1158152192,1318,152,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,4126129,1158152192,2409,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,4126129,1158152192,2819,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,4126129,1158152192,2597,150,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,4126129,1158152192,2151,152,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,4126129,1158152192,2592,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,4126129,1158152192,2907,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,4126129,1158152192,3186,166,13,17,30,12
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,4126129,1158152192,3067,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,4126129,1158152192,2338,158,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,4126129,1158152192,1065,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,4126129,1158152192,1018,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,4126130,1158152192,1071,160,12,16,28,12
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,4126130,1158152192,1235,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,4126130,1158152192,1320,160,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,4126130,1158152192,2434,150,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,4126130,1158152192,1318,152,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,4126130,1158152192,2409,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,4126130,1158152192,2819,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,4126130,1158152192,2597,150,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,4126130,1158152192,2151,152,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,4126130,1158152192,2592,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,4126130,1158152192,2907,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,4126130,1158152192,3186,166,13,17,30,12
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,4126130,1158152192,3067,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,4126130,1158152192,2338,158,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,4126130,1158152192,1065,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,4126130,1158152192,1018,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,4126131,1158152192,1071,160,12,16,28,12
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,4126131,1158152192,1235,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,4126131,1158152192,1320,160,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,4126131,1158152192,2434,150,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,4126131,1158152192,1318,152,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,4126131,1158152192,2409,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,4126131,1158152192,2819,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,4126131,1158152192,2597,150,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,4126131,1158152192,2151,152,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,4126131,1158152192,2592,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,4126131,1158152192,2907,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,4126131,1158152192,3186,166,13,17,30,12
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,4126131,1158152192,3067,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,4126131,1158152192,2338,158,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,4126131,1158152192,1065,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,4126131,1158152192,1018,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,4126132,1158152192,1071,160,12,16,28,12
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,4126132,1158152192,1235,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,4126132,1158152192,1320,160,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,4126132,1158152192,2434,150,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,4126132,1158152192,1318,152,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,4126132,1158152192,2409,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,4126132,1158152192,2819,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,4126132,1158152192,2597,150,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,4126132,1158152192,2151,152,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,4126132,1158152192,2592,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,4126132,1158152192,2907,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,4126132,1158152192,3186,166,13,17,30,12
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,4126132,1158152192,3067,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,4126132,1158152192,2338,158,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,4126132,1158152192,1065,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,4126132,1158152192,1018,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,4126133,1158152192,1071,160,12,16,28,12
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,4126133,1158152192,1235,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,4126133,1158152192,1320,160,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,4126133,1158152192,2434,150,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,4126133,1158152192,1318,152,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,4126133,1158152192,2410,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,4126133,1158152192,2819,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,4126133,1158152192,2597,150,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,4126133,1158152192,2151,152,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,4126133,1158152192,2592,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,4126133,1158152192,2907,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,4126133,1158152192,3186,166,13,17,30,12
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,4126133,1158152192,3067,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,4126133,1158152192,2338,158,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,4126133,1158152192,1065,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,4126133,1158152192,1018,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,4126134,1158152192,1071,160,12,16,28,12
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,4126134,1158152192,1235,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,4126134,1158152192,1320,160,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,4126134,1158152192,2434,150,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,4126134,1158152192,1318,152,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,4126134,1158152192,2411,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,4126134,1158152192,2819,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,4126134,1158152192,2597,150,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,4126134,1158152192,2151,152,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,4126134,1158152192,2592,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,4126134,1158152192,2907,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,4126134,1158152192,3186,166,13,17,30,12
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,4126134,1158152192,3067,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,4126134,1158152192,2338,158,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,4126134,1158152192,1065,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,4126134,1158152192,1018,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,4126135,1158152192,1071,160,12,16,28,12
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,4126135,1158152192,1235,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,4126135,1158152192,1320,160,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,4126135,1158152192,2434,150,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,4126135,1158152192,1318,152,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,4126135,1158152192,2411,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,4126135,1158152192,2819,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,4126135,1158152192,2597,150,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,4126135,1158152192,2151,152,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,4126135,1158152192,2592,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,4126135,1158152192,2907,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,4126135,1158152192,3186,166,13,17,30,12
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,4126135,1158152192,3067,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,4126135,1158152192,2338,158,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,4126135,1158152192,1065,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,4126135,1158152192,1018,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,4126392,1141374976,1076,160,12,16,28,12
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,4126392,1141374976,1235,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,4126392,1141374976,1320,160,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,4126392,1141374976,2439,150,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,4126392,1141374976,1326,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,4126392,1141374976,2421,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,4126392,1141374976,2825,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,4126392,1141374976,2600,150,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,4126392,1141374976,2155,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,4126392,1141374976,2598,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,4126392,1141374976,2943,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,4126392,1141374976,3230,166,14,17,31,12
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,4126392,1141374976,3067,160,13,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,4126392,1141374976,2345,158,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,4126392,1141374976,1068,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,4126392,1141374976,1022,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,4126393,1141374976,1076,160,12,16,28,12
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,4126393,1141374976,1235,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,4126393,1141374976,1320,160,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,4126393,1141374976,2439,150,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,4126393,1141374976,1326,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,4126393,1141374976,2421,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,4126393,1141374976,2825,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,4126393,1141374976,2600,150,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,4126393,1141374976,2155,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,4126393,1141374976,2598,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,4126393,1141374976,2943,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,4126393,1141374976,3231,166,14,17,31,12
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,4126393,1141374976,3067,160,13,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,4126393,1141374976,2345,158,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,4126393,1141374976,1068,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,4126393,1141374976,1022,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,4126394,1141374976,1076,160,12,16,28,12
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,4126394,1141374976,1235,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,4126394,1141374976,1320,160,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,4126394,1141374976,2439,150,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,4126394,1141374976,1326,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,4126394,1141374976,2421,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,4126394,1141374976,2825,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,4126394,1141374976,2600,150,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,4126394,1141374976,2155,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,4126394,1141374976,2598,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,4126394,1141374976,2943,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,4126394,1141374976,3232,166,14,17,31,12
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,4126394,1141374976,3067,160,13,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,4126394,1141374976,2345,158,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,4126394,1141374976,1068,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,4126394,1141374976,1022,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,4126395,1141374976,1076,160,12,16,28,12
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,4126395,1141374976,1235,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,4126395,1141374976,1320,160,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,4126395,1141374976,2439,150,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,4126395,1141374976,1326,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,4126395,1141374976,2421,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,4126395,1141374976,2825,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,4126395,1141374976,2600,150,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,4126395,1141374976,2155,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,4126395,1141374976,2598,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,4126395,1141374976,2943,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,4126395,1141374976,3233,166,14,17,31,12
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,4126395,1141374976,3067,160,13,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,4126395,1141374976,2345,158,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,4126395,1141374976,1068,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,4126395,1141374976,1022,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,4126396,1141374976,1076,160,12,16,28,12
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,4126396,1141374976,1235,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,4126396,1141374976,1320,160,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,4126396,1141374976,2439,150,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,4126396,1141374976,1326,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,4126396,1141374976,2421,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,4126396,1141374976,2825,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,4126396,1141374976,2600,150,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,4126396,1141374976,2155,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,4126396,1141374976,2598,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,4126396,1141374976,2943,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,4126396,1141374976,3233,166,14,17,31,12
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,4126396,1141374976,3067,160,13,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,4126396,1141374976,2345,158,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,4126396,1141374976,1068,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,4126396,1141374976,1022,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,4126397,1141374976,1076,160,12,16,28,12
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,4126397,1141374976,1235,160,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,4126397,1141374976,1320,160,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,4126397,1141374976,2439,150,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,4126397,1141374976,1326,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,4126397,1141374976,2421,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,4126397,1141374976,2825,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,4126397,1141374976,2600,150,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,4126397,1141374976,2155,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,4126397,1141374976,2598,154,14,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,4126397,1141374976,2943,154,15,16,31,12
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,4126397,1141374976,3233,166,14,17,31,12
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,4126397,1141374976,3067,160,13,16,30,12
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,4126397,1141374976,2345,158,13,16,29,12
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,4126397,1141374976,1068,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,4126397,1141374976,1022,152,11,15,26,11
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,4126398,1141374976,1076,160,12,16,28,12
