time,vcache,global_ctr,tag,instr_ld,instr_ld_ld,instr_ld_ldu,instr_ld_lw,instr_ld_lwu,instr_ld_lh,instr_ld_lhu,instr_ld_lb,instr_ld_lbu,instr_st,instr_sm_sd,instr_sm_sw,instr_sm_sh,instr_sm_sb,instr_tagst,instr_tagfl,instr_taglv,instr_tagla,instr_afl,instr_aflinv,instr_ainv,instr_alock,instr_aunlock,instr_atomic,instr_amoswap,instr_amoor,miss_ld,miss_st,stall_miss,stall_idle,dma_read_req,dma_write_req
423189000000,manycore_tb_top.lv1_vcache.vcache[0].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,420982,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[1].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,496,420980,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[2].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,498,420978,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[3].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,500,420976,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[4].vcache.cache.vcache_prof,423171,2181038080,17,0,0,17,0,0,0,0,0, 36,0,36,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,2,821,420634,7,1
423189000000,manycore_tb_top.lv1_vcache.vcache[5].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,504,420972,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[6].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,506,420970,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[7].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,508,420968,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[8].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,696,420780,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[9].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,512,420964,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[10].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,514,420962,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[11].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,516,420960,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[12].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,518,420958,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[13].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,520,420956,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[14].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,780,420696,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[15].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,420982,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[16].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,420982,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[17].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,495,420981,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[18].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,495,420981,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[19].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,420982,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[20].vcache.cache.vcache_prof,423171,2181038080,1,0,0,1,0,0,0,0,0, 26,0,26,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,420987,6,1
423189000000,manycore_tb_top.lv1_vcache.vcache[21].vcache.cache.vcache_prof,423171,2181038080,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421051,6,0
423189000000,manycore_tb_top.lv1_vcache.vcache[22].vcache.cache.vcache_prof,423171,2181038080,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421051,6,0
423189000000,manycore_tb_top.lv1_vcache.vcache[23].vcache.cache.vcache_prof,423171,2181038080,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,748,420759,6,0
423189000000,manycore_tb_top.lv1_vcache.vcache[24].vcache.cache.vcache_prof,423171,2181038080,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421051,6,0
423189000000,manycore_tb_top.lv1_vcache.vcache[25].vcache.cache.vcache_prof,423171,2181038080,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421051,6,0
423189000000,manycore_tb_top.lv1_vcache.vcache[26].vcache.cache.vcache_prof,423171,2181038080,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421051,6,0
423189000000,manycore_tb_top.lv1_vcache.vcache[27].vcache.cache.vcache_prof,423171,2181038080,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421051,6,0
423189000000,manycore_tb_top.lv1_vcache.vcache[28].vcache.cache.vcache_prof,423171,2181038080,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421051,6,0
423189000000,manycore_tb_top.lv1_vcache.vcache[29].vcache.cache.vcache_prof,423171,2181038080,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,701,420806,6,0
423189000000,manycore_tb_top.lv1_vcache.vcache[30].vcache.cache.vcache_prof,423171,2181038080,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421051,6,0
423189000000,manycore_tb_top.lv1_vcache.vcache[31].vcache.cache.vcache_prof,423171,2181038080,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421051,6,0
423255000000,manycore_tb_top.lv1_vcache.vcache[0].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,421048,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[1].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,496,421046,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[2].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,498,421044,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[3].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,500,421042,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[4].vcache.cache.vcache_prof,423237,2181300224,24,0,0,24,0,0,0,0,0, 36,0,36,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,2,821,420693,7,1
423255000000,manycore_tb_top.lv1_vcache.vcache[5].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,504,421038,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[6].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,506,421036,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[7].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,508,421034,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[8].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,696,420846,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[9].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,512,421030,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[10].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,514,421028,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[11].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,516,421026,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[12].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,518,421024,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[13].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,520,421022,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[14].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,780,420762,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[15].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,421048,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[16].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,421048,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[17].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,495,421047,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[18].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,495,421047,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[19].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,421048,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[20].vcache.cache.vcache_prof,423237,2181300224,1,0,0,1,0,0,0,0,0, 26,0,26,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,421053,6,1
423255000000,manycore_tb_top.lv1_vcache.vcache[21].vcache.cache.vcache_prof,423237,2181300224,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421117,6,0
423255000000,manycore_tb_top.lv1_vcache.vcache[22].vcache.cache.vcache_prof,423237,2181300224,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421117,6,0
423255000000,manycore_tb_top.lv1_vcache.vcache[23].vcache.cache.vcache_prof,423237,2181300224,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,748,420825,6,0
423255000000,manycore_tb_top.lv1_vcache.vcache[24].vcache.cache.vcache_prof,423237,2181300224,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421117,6,0
423255000000,manycore_tb_top.lv1_vcache.vcache[25].vcache.cache.vcache_prof,423237,2181300224,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421117,6,0
423255000000,manycore_tb_top.lv1_vcache.vcache[26].vcache.cache.vcache_prof,423237,2181300224,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421117,6,0
423255000000,manycore_tb_top.lv1_vcache.vcache[27].vcache.cache.vcache_prof,423237,2181300224,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421117,6,0
423255000000,manycore_tb_top.lv1_vcache.vcache[28].vcache.cache.vcache_prof,423237,2181300224,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421117,6,0
423255000000,manycore_tb_top.lv1_vcache.vcache[29].vcache.cache.vcache_prof,423237,2181300224,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,701,420872,6,0
423255000000,manycore_tb_top.lv1_vcache.vcache[30].vcache.cache.vcache_prof,423237,2181300224,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421117,6,0
423255000000,manycore_tb_top.lv1_vcache.vcache[31].vcache.cache.vcache_prof,423237,2181300224,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421117,6,0
423330000000,manycore_tb_top.lv1_vcache.vcache[0].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,421123,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[1].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,496,421121,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[2].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,498,421119,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[3].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,500,421117,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[4].vcache.cache.vcache_prof,423312,2181562368,25,0,0,25,0,0,0,0,0, 36,0,36,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,2,821,420767,7,1
423330000000,manycore_tb_top.lv1_vcache.vcache[5].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,525,421092,7,1
423330000000,manycore_tb_top.lv1_vcache.vcache[6].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,506,421111,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[7].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,508,421109,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[8].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,696,420921,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[9].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,512,421105,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[10].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,514,421103,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[11].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,516,421101,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[12].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,518,421099,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[13].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,520,421097,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[14].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,780,420837,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[15].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,421123,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[16].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,421123,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[17].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,495,421122,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[18].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,495,421122,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[19].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,421123,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[20].vcache.cache.vcache_prof,423312,2181562368,1,0,0,1,0,0,0,0,0, 26,0,26,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,421128,6,1
423330000000,manycore_tb_top.lv1_vcache.vcache[21].vcache.cache.vcache_prof,423312,2181562368,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421192,6,0
423330000000,manycore_tb_top.lv1_vcache.vcache[22].vcache.cache.vcache_prof,423312,2181562368,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421192,6,0
423330000000,manycore_tb_top.lv1_vcache.vcache[23].vcache.cache.vcache_prof,423312,2181562368,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,748,420900,6,0
423330000000,manycore_tb_top.lv1_vcache.vcache[24].vcache.cache.vcache_prof,423312,2181562368,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421192,6,0
423330000000,manycore_tb_top.lv1_vcache.vcache[25].vcache.cache.vcache_prof,423312,2181562368,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421192,6,0
423330000000,manycore_tb_top.lv1_vcache.vcache[26].vcache.cache.vcache_prof,423312,2181562368,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421192,6,0
423330000000,manycore_tb_top.lv1_vcache.vcache[27].vcache.cache.vcache_prof,423312,2181562368,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421192,6,0
423330000000,manycore_tb_top.lv1_vcache.vcache[28].vcache.cache.vcache_prof,423312,2181562368,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421192,6,0
423330000000,manycore_tb_top.lv1_vcache.vcache[29].vcache.cache.vcache_prof,423312,2181562368,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,701,420947,6,0
423330000000,manycore_tb_top.lv1_vcache.vcache[30].vcache.cache.vcache_prof,423312,2181562368,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421192,6,0
423330000000,manycore_tb_top.lv1_vcache.vcache[31].vcache.cache.vcache_prof,423312,2181562368,0,0,0,0,0,0,0,0,0, 0,0,0,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,0,456,421192,6,0
423412000000,manycore_tb_top.lv1_vcache.vcache[0].vcache.cache.vcache_prof,423394,2181824512,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,421205,6,1
423412000000,manycore_tb_top.lv1_vcache.vcache[1].vcache.cache.vcache_prof,423394,2181824512,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,496,421203,6,1
423412000000,manycore_tb_top.lv1_vcache.vcache[2].vcache.cache.vcache_prof,423394,2181824512,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,498,421201,6,1
423412000000,manycore_tb_top.lv1_vcache.vcache[3].vcache.cache.vcache_prof,423394,2181824512,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,500,421199,6,1
423412000000,manycore_tb_top.lv1_vcache.vcache[4].vcache.cache.vcache_prof,423394,2181824512,41,0,0,41,0,0,0,0,0, 36,0,36,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,2,821,420833,7,1
423412000000,manycore_tb_top.lv1_vcache.vcache[5].vcache.cache.vcache_prof,423394,2181824512,9,0,0,9,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 6,1,580,421111,7,1
423412000000,manycore_tb_top.lv1_vcache.vcache[6].vcache.cache.vcache_prof,423394,2181824512,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,506,421193,6,1
423412000000,manycore_tb_top.lv1_vcache.vcache[7].vcache.cache.vcache_prof,423394,2181824512,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,508,421191,6,1
423412000000,manycore_tb_top.lv1_vcache.vcache[8].vcache.cache.vcache_prof,423394,2181824512,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,696,421003,6,1
423412000000,manycore_tb_top.lv1_vcache.vcache[9].vcache.cache.vcache_prof,423394,2181824512,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,512,421187,6,1
423412000000,manycore_tb_top.lv1_vcache.vcache[10].vcache.cache.vcache_prof,423394,2181824512,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,514,421185,6,1
423412000000,manycore_tb_top.lv1_vcache.vcache[11].vcache.cache.vcache_prof,423394,2181824512,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,516,421183,6,1
423412000000,manycore_tb_top.lv1_vcache.vcache[12].vcache.cache.vcache_prof,423394,2181824512,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,518,421181,6,1
423412000000,manycore_tb_top.lv1_vcache.vcache[13].vcache.cache.vcache_prof,423394,2181824512,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,520,421179,6,1
423412000000,manycore_tb_top.lv1_vcache.vcache[14].vcache.cache.vcache_prof,423394,2181824512,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,780,420919,6,1
423412000000,manycore_tb_top.lv1_vcache.vcache[15].vcache.cache.vcache_prof,423394,2181824512,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,421205,6,1
423412000000,manycore_tb_top.lv1_vcache.vcache[16].vcache.cache.vcache_prof,423394,2181824512,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,494,421205,6,1
423412000000,manycore_tb_top.lv1_vcache.vcache[17].vcache.cache.vcache_prof,423394,2181824512,1,0,0,1,0,0,0,0,0, 31,0,31,0,0, 896,768,0,0, 0,0,0,0,0, 0,0,0, 5,1,495,421204,6,1
