x,y,global_ctr,tag,ld,st,amoswap,amoor
7,10,533571,3255304192,976,16,0,0
8,10,533571,3255304192,816,32,0,0
9,10,533571,3255304192,816,32,0,0
10,10,533571,3255304192,816,32,0,0
11,10,533571,3255304192,816,32,0,0
12,10,533571,3255304192,736,32,0,0
13,10,533571,3255304192,736,32,0,0
14,10,533571,3255304192,736,32,0,0
15,10,533571,3255304192,736,32,0,0
0,0,533572,3288334336,744,48,0,0
1,0,533572,3288334336,752,48,0,0
2,0,533572,3288334336,887,38,0,0
3,0,533572,3288334336,7029,32,0,0
4,0,533572,3288334336,1136,32,0,0
5,0,533572,3288334336,1136,32,0,0
6,0,533572,3288334336,1136,32,0,0
7,0,533572,3288334336,1136,32,0,0
8,0,533572,3288334336,1136,32,0,0
9,0,533572,3288334336,1136,31,0,0
10,0,533572,3288334336,1136,16,0,0
11,0,533572,3288334336,1136,16,0,0
12,0,533572,3288334336,720,16,0,0
13,0,533572,3288334336,720,16,0,0
14,0,533572,3288334336,720,16,0,0
15,0,533572,3288334336,720,16,0,0
0,10,533572,3288334336,720,16,0,0
1,10,533572,3288334336,720,16,0,0
2,10,533572,3288334336,720,16,0,0
3,10,533572,3288334336,720,16,0,0
4,10,533572,3288334336,976,16,0,0
5,10,533572,3288334336,976,16,0,0
6,10,533572,3288334336,976,16,0,0
7,10,533572,3288334336,976,16,0,0
8,10,533572,3288334336,816,32,0,0
9,10,533572,3288334336,816,32,0,0
10,10,533572,3288334336,816,32,0,0
11,10,533572,3288334336,816,32,0,0
12,10,533572,3288334336,736,32,0,0
13,10,533572,3288334336,736,32,0,0
14,10,533572,3288334336,736,32,0,0
15,10,533572,3288334336,736,32,0,0
0,0,533581,3255566336,744,48,0,0
1,0,533581,3255566336,752,48,0,0
2,0,533581,3255566336,887,38,0,0
3,0,533581,3255566336,7029,32,0,0
4,0,533581,3255566336,1136,32,0,0
5,0,533581,3255566336,1136,32,0,0
6,0,533581,3255566336,1136,32,0,0
7,0,533581,3255566336,1136,32,0,0
8,0,533581,3255566336,1136,32,0,0
9,0,533581,3255566336,1136,31,0,0
10,0,533581,3255566336,1136,16,0,0
11,0,533581,3255566336,1136,16,0,0
12,0,533581,3255566336,720,16,0,0
13,0,533581,3255566336,720,16,0,0
14,0,533581,3255566336,720,16,0,0
15,0,533581,3255566336,720,16,0,0
0,10,533581,3255566336,720,16,0,0
1,10,533581,3255566336,720,16,0,0
2,10,533581,3255566336,720,16,0,0
3,10,533581,3255566336,720,16,0,0
4,10,533581,3255566336,976,16,0,0
5,10,533581,3255566336,976,16,0,0
6,10,533581,3255566336,976,16,0,0
7,10,533581,3255566336,976,16,0,0
8,10,533581,3255566336,816,32,0,0
9,10,533581,3255566336,816,32,0,0
10,10,533581,3255566336,816,32,0,0
11,10,533581,3255566336,816,32,0,0
12,10,533581,3255566336,736,32,0,0
13,10,533581,3255566336,736,32,0,0
14,10,533581,3255566336,736,32,0,0
15,10,533581,3255566336,736,32,0,0
0,0,533582,3305111552,744,48,0,0
1,0,533582,3305111552,752,48,0,0
2,0,533582,3305111552,887,38,0,0
3,0,533582,3305111552,7029,32,0,0
4,0,533582,3305111552,1136,32,0,0
5,0,533582,3305111552,1136,32,0,0
6,0,533582,3305111552,1136,32,0,0
7,0,533582,3305111552,1136,32,0,0
8,0,533582,3305111552,1136,32,0,0
9,0,533582,3305111552,1136,31,0,0
10,0,533582,3305111552,1136,16,0,0
11,0,533582,3305111552,1136,16,0,0
12,0,533582,3305111552,720,16,0,0
13,0,533582,3305111552,720,16,0,0
14,0,533582,3305111552,720,16,0,0
15,0,533582,3305111552,720,16,0,0
