x,y,global_ctr,tag,ld,st,amoswap,amoor
12,10,541093,1158152192,6272,80,0,0
13,10,541093,1158152192,6272,80,0,0
14,10,541093,1158152192,6272,80,0,0
15,10,541093,1158152192,6256,80,0,0
0,0,541857,1124335616,6388,96,0,0
1,0,541857,1124335616,6508,96,0,0
2,0,541857,1124335616,6520,96,0,0
3,0,541857,1124335616,6528,96,0,0
4,0,541857,1124335616,6704,96,0,0
5,0,541857,1124335616,7828,96,0,0
6,0,541857,1124335616,6904,96,0,0
7,0,541857,1124335616,6792,96,0,0
8,0,541857,1124335616,6772,96,0,0
9,0,541857,1124335616,6747,96,0,0
10,0,541857,1124335616,6737,96,0,0
11,0,541857,1124335616,6784,96,0,0
12,0,541857,1124335616,6784,94,0,0
13,0,541857,1124335616,6784,96,0,0
14,0,541857,1124335616,6784,82,0,0
15,0,541857,1124335616,6772,80,0,0
0,10,541857,1124335616,6776,85,0,0
1,10,541857,1124335616,6528,80,0,0
2,10,541857,1124335616,6593,80,0,0
3,10,541857,1124335616,6681,80,0,0
4,10,541857,1124335616,6588,80,0,0
5,10,541857,1124335616,6528,80,0,0
6,10,541857,1124335616,6516,80,0,0
7,10,541857,1124335616,6376,80,0,0
8,10,541857,1124335616,6272,80,0,0
9,10,541857,1124335616,6260,80,0,0
10,10,541857,1124335616,6264,80,0,0
11,10,541857,1124335616,6272,80,0,0
12,10,541857,1124335616,6272,80,0,0
13,10,541857,1124335616,6272,80,0,0
14,10,541857,1124335616,6272,80,0,0
15,10,541857,1124335616,6272,80,0,0
0,0,542149,1141112832,6388,96,0,0
1,0,542149,1141112832,6520,96,0,0
2,0,542149,1141112832,6528,96,0,0
3,0,542149,1141112832,6528,96,0,0
4,0,542149,1141112832,6704,96,0,0
5,0,542149,1141112832,7842,96,0,0
6,0,542149,1141112832,6904,96,0,0
7,0,542149,1141112832,6792,96,0,0
8,0,542149,1141112832,6784,96,0,0
9,0,542149,1141112832,6756,96,0,0
10,0,542149,1141112832,6746,96,0,0
11,0,542149,1141112832,6784,96,0,0
12,0,542149,1141112832,6784,94,0,0
13,0,542149,1141112832,6784,96,0,0
14,0,542149,1141112832,6784,82,0,0
15,0,542149,1141112832,6772,80,0,0
0,10,542149,1141112832,6776,85,0,0
1,10,542149,1141112832,6528,80,0,0
2,10,542149,1141112832,6606,80,0,0
3,10,542149,1141112832,6704,80,0,0
4,10,542149,1141112832,6595,80,0,0
5,10,542149,1141112832,6528,80,0,0
6,10,542149,1141112832,6528,80,0,0
7,10,542149,1141112832,6384,80,0,0
8,10,542149,1141112832,6272,80,0,0
9,10,542149,1141112832,6260,80,0,0
10,10,542149,1141112832,6264,80,0,0
11,10,542149,1141112832,6272,80,0,0
12,10,542149,1141112832,6272,80,0,0
13,10,542149,1141112832,6272,80,0,0
14,10,542149,1141112832,6272,80,0,0
15,10,542149,1141112832,6272,80,0,0
0,0,542494,1140850688,6400,96,0,0
1,0,542494,1140850688,6528,96,0,0
2,0,542494,1140850688,6528,96,0,0
3,0,542494,1140850688,6528,96,0,0
4,0,542494,1140850688,6704,96,0,0
5,0,542494,1140850688,7856,96,0,0
6,0,542494,1140850688,6914,96,0,0
7,0,542494,1140850688,6794,96,0,0
8,0,542494,1140850688,6784,96,0,0
9,0,542494,1140850688,6756,96,0,0
10,0,542494,1140850688,6754,96,0,0
11,0,542494,1140850688,6784,96,0,0
12,0,542494,1140850688,6784,94,0,0
13,0,542494,1140850688,6784,96,0,0
14,0,542494,1140850688,6784,82,0,0
15,0,542494,1140850688,6784,80,0,0
0,10,542494,1140850688,6784,85,0,0
1,10,542494,1140850688,6528,80,0,0
2,10,542494,1140850688,6609,80,0,0
3,10,542494,1140850688,6735,80,0,0
4,10,542494,1140850688,6605,80,0,0
5,10,542494,1140850688,6528,80,0,0
6,10,542494,1140850688,6528,80,0,0
7,10,542494,1140850688,6384,80,0,0
8,10,542494,1140850688,6272,80,0,0
9,10,542494,1140850688,6272,80,0,0
10,10,542494,1140850688,6272,80,0,0
11,10,542494,1140850688,6272,80,0,0
12,10,542494,1140850688,6272,80,0,0
13,10,542494,1140850688,6272,80,0,0
14,10,542494,1140850688,6272,80,0,0
15,10,542494,1140850688,6272,80,0,0
0,0,542523,1107558400,6400,96,0,0
1,0,542523,1107558400,6528,96,0,0
2,0,542523,1107558400,6528,96,0,0
3,0,542523,1107558400,6528,96,0,0
4,0,542523,1107558400,6704,96,0,0
5,0,542523,1107558400,7857,96,0,0
6,0,542523,1107558400,6915,96,0,0
7,0,542523,1107558400,6795,96,0,0
8,0,542523,1107558400,6784,96,0,0
9,0,542523,1107558400,6756,96,0,0
10,0,542523,1107558400,6754,96,0,0
11,0,542523,1107558400,6784,96,0,0
12,0,542523,1107558400,6784,94,0,0
13,0,542523,1107558400,6784,96,0,0
14,0,542523,1107558400,6784,82,0,0
15,0,542523,1107558400,6784,80,0,0
0,10,542523,1107558400,6784,85,0,0
1,10,542523,1107558400,6528,80,0,0
2,10,542523,1107558400,6610,80,0,0
3,10,542523,1107558400,6736,80,0,0
4,10,542523,1107558400,6607,80,0,0
5,10,542523,1107558400,6528,80,0,0
6,10,542523,1107558400,6528,80,0,0
7,10,542523,1107558400,6384,80,0,0
8,10,542523,1107558400,6272,80,0,0
9,10,542523,1107558400,6272,80,0,0
10,10,542523,1107558400,6272,80,0,0
11,10,542523,1107558400,6272,80,0,0
12,10,542523,1107558400,6272,80,0,0
13,10,542523,1107558400,6272,80,0,0
14,10,542523,1107558400,6272,80,0,0
15,10,542523,1107558400,6272,80,0,0
0,0,542657,1124073472,6400,96,0,0
1,0,542657,1124073472,6528,96,0,0
2,0,542657,1124073472,6528,96,0,0
3,0,542657,1124073472,6528,96,0,0
4,0,542657,1124073472,6704,96,0,0
5,0,542657,1124073472,7866,96,0,0
6,0,542657,1124073472,6920,96,0,0
7,0,542657,1124073472,6800,96,0,0
8,0,542657,1124073472,6784,96,0,0
9,0,542657,1124073472,6756,96,0,0
10,0,542657,1124073472,6754,96,0,0
11,0,542657,1124073472,6784,96,0,0
12,0,542657,1124073472,6784,96,0,0
13,0,542657,1124073472,6784,96,0,0
14,0,542657,1124073472,6784,84,0,0
15,0,542657,1124073472,6784,80,0,0
0,10,542657,1124073472,6784,85,0,0
1,10,542657,1124073472,6528,80,0,0
2,10,542657,1124073472,6612,80,0,0
3,10,542657,1124073472,6740,80,0,0
4,10,542657,1124073472,6616,80,0,0
5,10,542657,1124073472,6528,80,0,0
6,10,542657,1124073472,6528,80,0,0
7,10,542657,1124073472,6384,80,0,0
8,10,542657,1124073472,6272,80,0,0
9,10,542657,1124073472,6272,80,0,0
10,10,542657,1124073472,6272,80,0,0
11,10,542657,1124073472,6272,80,0,0
12,10,542657,1124073472,6272,80,0,0
13,10,542657,1124073472,6272,80,0,0
14,10,542657,1124073472,6272,80,0,0
15,10,542657,1124073472,6272,80,0,0
0,0,543023,1157890048,6400,96,0,0
1,0,543023,1157890048,6528,96,0,0
2,0,543023,1157890048,6528,96,0,0
3,0,543023,1157890048,6528,96,0,0
4,0,543023,1157890048,6704,96,0,0
5,0,543023,1157890048,7900,96,0,0
6,0,543023,1157890048,6937,96,0,0
7,0,543023,1157890048,6814,96,0,0
8,0,543023,1157890048,6786,96,0,0
9,0,543023,1157890048,6767,96,0,0
10,0,543023,1157890048,6754,96,0,0
11,0,543023,1157890048,6784,96,0,0
12,0,543023,1157890048,6784,96,0,0
13,0,543023,1157890048,6784,96,0,0
14,0,543023,1157890048,6784,86,0,0
15,0,543023,1157890048,6784,80,0,0
0,10,543023,1157890048,6784,87,0,0
1,10,543023,1157890048,6528,80,0,0
2,10,543023,1157890048,6612,80,0,0
3,10,543023,1157890048,6752,80,0,0
4,10,543023,1157890048,6623,80,0,0
5,10,543023,1157890048,6528,80,0,0
6,10,543023,1157890048,6528,80,0,0
7,10,543023,1157890048,6384,80,0,0
8,10,543023,1157890048,6272,80,0,0
9,10,543023,1157890048,6272,80,0,0
10,10,543023,1157890048,6272,80,0,0
11,10,543023,1157890048,6272,80,0,0
12,10,543023,1157890048,6272,80,0,0
13,10,543023,1157890048,6272,80,0,0
14,10,543023,1157890048,6272,80,0,0
15,10,543023,1157890048,6272,80,0,0
0,0,544370,1107296256,6400,96,0,0
1,0,544370,1107296256,6528,96,0,0
2,0,544370,1107296256,6528,96,0,0
3,0,544370,1107296256,6528,96,0,0
4,0,544370,1107296256,6704,96,0,0
5,0,544370,1107296256,7912,96,0,0
6,0,544370,1107296256,6974,96,0,0
7,0,544370,1107296256,6846,96,0,0
8,0,544370,1107296256,6817,96,0,0
9,0,544370,1107296256,6790,96,0,0
10,0,544370,1107296256,6787,96,0,0
11,0,544370,1107296256,6794,96,0,0
12,0,544370,1107296256,6784,96,0,0
13,0,544370,1107296256,6784,96,0,0
14,0,544370,1107296256,6784,86,0,0
15,0,544370,1107296256,6784,80,0,0
0,10,544370,1107296256,6784,87,0,0
1,10,544370,1107296256,6528,80,0,0
2,10,544370,1107296256,6624,80,0,0
3,10,544370,1107296256,6772,80,0,0
4,10,544370,1107296256,6630,80,0,0
5,10,544370,1107296256,6528,80,0,0
6,10,544370,1107296256,6528,80,0,0
7,10,544370,1107296256,6384,80,0,0
8,10,544370,1107296256,6272,80,0,0
9,10,544370,1107296256,6272,80,0,0
10,10,544370,1107296256,6272,80,0,0
11,10,544370,1107296256,6272,80,0,0
12,10,544370,1107296256,6272,80,0,0
13,10,544370,1107296256,6272,80,0,0
14,10,544370,1107296256,6272,80,0,0
15,10,544370,1107296256,6272,80,0,0
0,0,544768,1157627904,6400,96,0,0
1,0,544768,1157627904,6528,96,0,0
2,0,544768,1157627904,6528,96,0,0
3,0,544768,1157627904,6528,96,0,0
4,0,544768,1157627904,6704,96,0,0
5,0,544768,1157627904,7924,96,0,0
6,0,544768,1157627904,6976,96,0,0
7,0,544768,1157627904,6846,96,0,0
8,0,544768,1157627904,6817,96,0,0
9,0,544768,1157627904,6790,96,0,0
10,0,544768,1157627904,6787,96,0,0
11,0,544768,1157627904,6794,96,0,0
12,0,544768,1157627904,6784,96,0,0
13,0,544768,1157627904,6784,96,0,0
14,0,544768,1157627904,6784,86,0,0
15,0,544768,1157627904,6784,80,0,0
0,10,544768,1157627904,6784,87,0,0
1,10,544768,1157627904,6528,80,0,0
2,10,544768,1157627904,6624,80,0,0
3,10,544768,1157627904,6784,80,0,0
4,10,544768,1157627904,6637,80,0,0
5,10,544768,1157627904,6528,80,0,0
6,10,544768,1157627904,6528,80,0,0
7,10,544768,1157627904,6384,80,0,0
8,10,544768,1157627904,6272,80,0,0
9,10,544768,1157627904,6272,80,0,0
10,10,544768,1157627904,6272,80,0,0
11,10,544768,1157627904,6272,80,0,0
12,10,544768,1157627904,6272,80,0,0
13,10,544768,1157627904,6272,80,0,0
14,10,544768,1157627904,6272,80,0,0
15,10,544768,1157627904,6272,80,0,0
0,0,547066,3255566336,6400,96,0,0
1,0,547066,3255566336,6528,96,0,0
2,0,547066,3255566336,6528,96,0,0
3,0,547066,3255566336,6528,96,0,0
